,gene,score
39541,LGALS3,0.368
39542,ZEB1,0.368
39543,DDX5,0.36700000000000005
39547,VAMP1,0.36700000000000005
39548,HSPA8,0.36700000000000005
39550,EPM2AIP1,0.36700000000000005
39551,FOXO3,0.36700000000000005
39552,PPARGC1B,0.36700000000000005
39554,XPO7,0.36700000000000005
39555,TBX21,0.36700000000000005
39560,MED16,0.36700000000000005
39561,FBLN2,0.36700000000000005
39563,IFT57,0.366
39565,USP33,0.366
39567,SCGN,0.366
39570,APBB1IP,0.366
39573,RAN,0.366
39574,CYB5R1,0.366
39579,NRG1,0.366
39581,PGBD1,0.366
39582,IRAK1,0.365
39586,C1QTNF2,0.365
39588,PREX1,0.365
39591,IL17RB,0.365
39596,ITGB1,0.365
39599,MYO1C,0.364
39608,DCAF11,0.364
39609,SNAI1,0.364
39612,HIP1R,0.364
39615,USP49,0.364
39616,EIF4E2,0.364
39620,INPP4A,0.363
39621,KDM5A,0.363
39624,DAXX,0.363
39626,KRT4,0.363
39629,GORASP2,0.363
39631,IK,0.363
39632,RAD51C,0.363
39633,NFATC2,0.363
39634,ITGA3,0.36200000000000004
39640,ILF3,0.36200000000000004
39646,SGK1,0.36200000000000004
39650,NEO1,0.36200000000000004
39651,IRS4,0.36200000000000004
39653,NFKBIE,0.36200000000000004
39654,MLLT10,0.36200000000000004
39656,CEP350,0.361
39657,MBIP,0.361
39663,SLC25A12,0.361
39670,FLT4,0.361
39672,USO1,0.36
39673,REPS1,0.36
39676,PDCD6IP,0.36
39677,ATP2A1,0.36
39680,STAT5B,0.36
39683,AGL,0.36
39686,GRIN2A,0.36
39687,PRRC2A,0.359
39692,KARS,0.359
39694,SRCIN1,0.359
39695,BCAN,0.359
39703,ATG12,0.358
39706,DMD,0.358
39710,DZIP3,0.358
39711,CNTLN,0.358
39713,TXLNB,0.358
39714,ATL3,0.358
39715,KRT40,0.358
39718,MED4,0.358
39719,PIK3C2B,0.358
39720,AXIN2,0.358
39725,APPL2,0.35700000000000004
39729,OSBPL3,0.35700000000000004
39731,KDR,0.35700000000000004
39732,TNFAIP3,0.35700000000000004
39733,CPSF3,0.35700000000000004
39734,TEX10,0.35700000000000004
39735,ZW10,0.35700000000000004
39737,UBC,0.35600000000000004
39739,CPT1A,0.35600000000000004
39741,RABEP2,0.35600000000000004
39743,NDUFS4,0.35600000000000004
39744,FAM150B,0.35600000000000004
39745,CTDP1,0.35600000000000004
39746,STAG1,0.35600000000000004
39748,NUP50,0.35600000000000004
39749,LCP1,0.35600000000000004
39751,UXT,0.35600000000000004
39756,LYPD3,0.355
39757,PAIP2,0.355
39759,TPR,0.355
39760,FOXO4,0.355
39761,BCL6,0.355
39762,ZNF106,0.355
39765,RAB11B,0.355
39766,SUPT5H,0.354
39768,LTF,0.354
39773,UIMC1,0.354
39780,SRC,0.354
39781,PTF1A,0.354
39782,BAIAP2,0.354
39783,CHRD,0.354
39787,METTL17,0.354
39788,ACAT2,0.353
39791,RYR2,0.353
39798,ARFGAP2,0.353
39799,PANK2,0.353
39808,SET,0.353
39809,HAX1,0.353
39813,AGAP2,0.35200000000000004
39814,SLC39A6,0.35200000000000004
39815,DNAJA2,0.35200000000000004
39816,ARFGEF2,0.35200000000000004
39817,PLAT,0.35200000000000004
39819,TUFM,0.35200000000000004
39823,COL7A1,0.35100000000000003
39824,CTBP2,0.35100000000000003
39825,ANKRD13A,0.35100000000000003
39826,RRBP1,0.35100000000000003
39828,BRD2,0.35100000000000003
39829,NFIB,0.35100000000000003
39831,OSBPL6,0.35100000000000003
39832,PIH1D1,0.35100000000000003
39835,KIAA1549,0.35100000000000003
39836,GTF3C5,0.35100000000000003
39838,FAM129B,0.35100000000000003
39839,SFMBT1,0.35
39840,KAT7,0.35
39842,INADL,0.35
39845,ABHD16A,0.35
39846,PCM1,0.35
39847,AKAP5,0.35
39848,ADAM22,0.35
39849,TRAF5,0.349
39850,HS2ST1,0.349
39853,CLIC4,0.349
39855,TRMT6,0.349
39856,SNX2,0.349
39861,SHOC2,0.349
39873,CXCR2,0.348
39875,SPRY1,0.348
39876,GRAP2,0.348
39877,PRCC,0.348
39878,DPYS,0.348
39879,CCDC136,0.348
39890,SH3GL1,0.34700000000000003
39892,KYNU,0.34700000000000003
39895,BSCL2,0.34700000000000003
39897,CDC6,0.34700000000000003
39899,SH3GL2,0.34700000000000003
39900,PLS3,0.34700000000000003
39904,TUBGCP2,0.34600000000000003
39905,WWC2,0.34600000000000003
39906,ARL6IP1,0.34600000000000003
39909,CHRNA1,0.34600000000000003
39910,CLPX,0.34600000000000003
39911,ASCC3,0.34600000000000003
39912,HOOK3,0.34600000000000003
39916,ACTBL2,0.34600000000000003
39918,SLC9A3R1,0.345
39920,IRS2,0.345
39923,KATNBL1,0.345
39924,TRA2B,0.345
39925,NTN4,0.345
39927,STK3,0.345
39935,TUBB3,0.344
39937,TBC1D15,0.344
39940,RAD23A,0.344
39941,GSK3A,0.344
39947,DGKZ,0.344
39950,MYB,0.344
39951,S1PR1,0.344
39957,TRAF2,0.34299999999999997
39958,WIF1,0.34299999999999997
39963,SRSF3,0.34299999999999997
39965,SRF,0.34299999999999997
39967,HIST1H1A,0.34299999999999997
39969,CUEDC2,0.342
39972,CSNK1E,0.342
39974,SREK1IP1,0.342
39976,HECTD1,0.342
39977,MMP3,0.342
39978,ECHS1,0.342
39979,UBR3,0.342
39980,LIFR,0.342
39985,MYO1F,0.342
39986,HCN1,0.341
39989,MAP1LC3B,0.341
39990,ALDH1L2,0.341
39995,TUBB2A,0.341
39997,USP32,0.341
40002,DMTN,0.341
40003,DBF4,0.341
40004,TARSL2,0.341
40011,LPP,0.34
40014,PSMC2,0.34
40017,SETD7,0.34
40020,STXBP3,0.34
40027,AQP1,0.34
40028,NMT1,0.34
40030,RUVBL1,0.34
40033,IGFL1,0.34
40038,WDR20,0.33899999999999997
40040,CLIP1,0.33899999999999997
40044,AKAP6,0.33899999999999997
40047,VPS53,0.33899999999999997
40049,MDM2,0.33899999999999997
40055,SUDS3,0.33899999999999997
40058,PDZRN3,0.33799999999999997
40059,B3GALTL,0.33799999999999997
40062,FCHO2,0.33799999999999997
40063,RRP15,0.33799999999999997
40065,IPO8,0.33799999999999997
40068,CCDC14,0.33799999999999997
40069,NUP155,0.33799999999999997
40070,CNN2,0.33799999999999997
40072,XBP1,0.33799999999999997
40073,ARHGEF11,0.33799999999999997
40074,DMXL1,0.33799999999999997
40075,CCDC101,0.33799999999999997
40076,FOXRED2,0.33799999999999997
40079,CAPRIN1,0.33799999999999997
40081,WBSCR16,0.33799999999999997
40084,RSBN1L,0.337
40085,SESN3,0.337
40086,PIN1,0.337
40087,NT5C3A,0.337
40092,SUMO3,0.337
40096,KIAA1377,0.337
40098,GPATCH1,0.337
40099,PSMB4,0.337
40101,BCR,0.337
40103,IQSEC2,0.337
40104,SELL,0.336
40105,FNTA,0.336
40106,VAV3,0.336
40107,ANKRD12,0.336
40108,PRKCD,0.336
40123,WBSCR22,0.336
40126,AP2A1,0.336
40127,OBFC1,0.336
40130,VANGL2,0.335
40131,ANKHD1,0.335
40133,GAS2L1,0.335
40135,GMPS,0.335
40140,GPHN,0.335
40141,WNT10B,0.335
40142,PELI3,0.335
40144,ZNF133,0.335
40148,TIAM1,0.33399999999999996
40149,PLXNB1,0.33399999999999996
40152,CPNE1,0.33399999999999996
40158,MPDZ,0.33399999999999996
40160,POLR3C,0.33399999999999996
40161,GTF2H4,0.33399999999999996
40162,SREK1,0.33399999999999996
40165,CCDC6,0.33299999999999996
40166,SYMPK,0.33299999999999996
40169,CHAMP1,0.33299999999999996
40170,GSTCD,0.33299999999999996
40172,LONRF1,0.33299999999999996
40175,KIF23,0.33299999999999996
40179,SLC1A3,0.33299999999999996
40180,LRRC47,0.33299999999999996
40183,TFE3,0.33299999999999996
40185,ARVCF,0.33299999999999996
40194,PYCARD,0.332
40196,TCEA1,0.332
40198,CHTF18,0.332
40199,RCN2,0.332
40200,DDX58,0.332
40207,STK39,0.331
40209,CWF19L2,0.331
40210,C17orf104,0.331
40215,NPC1,0.331
40216,KLHL15,0.331
40218,SP1,0.331
40223,NR4A2,0.331
40225,SETBP1,0.33
40227,TADA3,0.33
40228,KLF4,0.33
40230,WDR62,0.33
40233,INSIG2,0.33
40236,TUBA4A,0.33
40239,PSEN2,0.33
40241,CIAO1,0.33
40243,SEZ6L2,0.33
40244,ATAD2B,0.33
40246,LSM14A,0.33
40247,CCNH,0.33
40252,TUBB4A,0.33
40253,PDZD8,0.33
40254,NPAS2,0.33
40257,RACGAP1,0.32899999999999996
40262,PIM1,0.32899999999999996
40263,STAT6,0.32899999999999996
40267,LRP6,0.32899999999999996
40270,PTPN5,0.32899999999999996
40271,RORC,0.32899999999999996
40275,KNSTRN,0.32799999999999996
40276,IKZF1,0.32799999999999996
40279,HTR1E,0.32799999999999996
40280,CCNK,0.32799999999999996
40283,NACA,0.32799999999999996
40285,G6PD,0.32799999999999996
40292,DDX56,0.32799999999999996
40296,RAB8A,0.32799999999999996
40301,RABEPK,0.32799999999999996
40304,BAIAP2L1,0.32799999999999996
40307,PHF20,0.327
40308,RFWD2,0.327
40309,ARNT,0.327
40311,ABCA1,0.327
40312,ZYG11B,0.327
40313,PRDX2,0.327
40321,COPG1,0.327
40323,BRWD1,0.327
40325,RPA3,0.327
40326,EPHB3,0.327
40327,ZNF326,0.327
40334,CASP2,0.326
40335,SERINC1,0.326
40338,RC3H2,0.326
40339,RAB4A,0.326
40342,NAA35,0.326
40344,JAG2,0.326
40347,C20orf195,0.326
40348,COL4A3,0.326
40353,CHD6,0.325
40356,PRPF3,0.325
40357,TBC1D22B,0.325
40359,STAT5A,0.325
40360,TRIM42,0.325
40362,ZNF429,0.325
40363,DDX24,0.325
40367,BAX,0.325
40369,PLIN3,0.325
40371,SLC12A4,0.325
40372,MTR,0.325
40374,GABBR1,0.324
40377,PEX14,0.324
40378,WDFY3,0.324
40380,SUV39H2,0.324
40381,MAPK7,0.324
40382,FAN1,0.324
40384,INTS2,0.324
40385,PLA2G4A,0.324
40387,ASB15,0.324
40388,ROR2,0.324
40389,GNL2,0.32299999999999995
40391,TRIM2,0.32299999999999995
40392,CCDC90B,0.32299999999999995
40393,BTN2A1,0.32299999999999995
40394,STAC,0.32299999999999995
40399,ABCD3,0.32299999999999995
40404,GOLGA3,0.32299999999999995
40406,RFC5,0.32299999999999995
40409,RAD52,0.32299999999999995
40411,GTF3C2,0.322
40417,MAP3K3,0.322
40418,CPSF6,0.322
40420,NDRG2,0.322
40421,ELAC2,0.322
40422,DTWD2,0.322
40423,SMYD3,0.322
40425,SOGA1,0.322
40426,DAZAP2,0.322
40427,AR,0.322
40433,BPTF,0.321
40435,GARS,0.321
40439,MYOD1,0.321
40441,GOPC,0.321
40442,ARHGAP32,0.32
40443,ETFA,0.32
40444,HNRNPH3,0.32
40447,TCP10L,0.32
40449,ARL1,0.32
40453,PRRG1,0.32
40455,SORT1,0.32
40456,LMNA,0.32
40459,NIN,0.319
40461,BUB3,0.319
40462,PRKAG1,0.319
40463,STRN3,0.319
40467,YTHDF2,0.319
40470,PNKD,0.319
40471,RAPGEF4,0.319
40473,NR6A1,0.319
40475,ALDH9A1,0.319
40477,PIP5K1A,0.319
40480,PPFIA3,0.318
40481,GRIK5,0.318
40482,CIITA,0.318
40484,MRPL22,0.318
40489,CALR,0.318
40491,RSPO2,0.318
40493,CCNC,0.318
40498,DCC,0.318
40500,CEP55,0.317
40506,AKAP13,0.317
40508,NRP1,0.317
40509,NRIP3,0.317
40512,GDI1,0.317
40513,ACAT1,0.317
40515,CD2AP,0.317
40518,POU5F1,0.317
40519,DNASE2B,0.317
40521,PTK7,0.317
40522,CCDC158,0.317
40523,FLT3,0.316
40525,BRF1,0.316
40526,GRIP1,0.316
40532,BCORL1,0.316
40534,CPT2,0.316
40535,GTSF1L,0.316
40536,NAB2,0.316
40538,KDM6B,0.316
40544,FANCI,0.316
40547,ABI1,0.316
40552,SMC4,0.316
40553,PABPC1,0.316
40555,EXO1,0.316
40556,ANAPC13,0.315
40559,KAT6A,0.315
40564,PGP,0.315
40569,CPB1,0.315
40571,LRBA,0.315
40572,MYO1D,0.315
40574,NBEA,0.315
40580,NHS,0.314
40582,SATB1,0.314
40585,FNTB,0.314
40587,DHX37,0.314
40589,SIK2,0.314
40591,ESRRG,0.314
40592,RALBP1,0.314
40595,MAGOH,0.314
40596,PARD6A,0.314
40597,LGALS3BP,0.314
40603,MAPK8IP2,0.313
40607,HNRNPK,0.313
40611,FUNDC2,0.313
40617,MITF,0.313
40624,RAD18,0.313
40625,ENAH,0.313
40627,PRPF4B,0.313
40629,EIF3E,0.312
40635,ELF5,0.312
40638,NOTCH2NL,0.312
40641,MYH11,0.312
40645,MBTPS1,0.312
40654,FH,0.312
40655,MRPL24,0.312
40658,MCM2,0.312
40661,FBXW9,0.311
40662,SH3RF3,0.311
40664,RPL11,0.311
40665,ZNF593,0.311
40667,RPS6KA2,0.311
40669,ARFIP1,0.311
40670,MRPL37,0.311
40671,PTGS1,0.311
40673,PSME4,0.311
40674,SSX2IP,0.311
40676,FANCM,0.311
40677,PPP2R3C,0.311
40679,RBMS1,0.311
40680,EIF4A3,0.311
40681,NCOA5,0.31
40685,PNMA1,0.31
40687,GNPTAB,0.31
40689,HGF,0.31
40692,DLST,0.31
40693,B4GALT1,0.31
40695,SPERT,0.31
40696,PPFIBP1,0.31
40699,GTF3C3,0.31
40700,PHF7,0.31
40702,SESTD1,0.31
40705,ATP2B3,0.31
40706,LCK,0.31
40708,TP53RK,0.31
40710,DGCR2,0.309
40714,CDK11A,0.309
40715,PGLS,0.309
40716,ATP5D,0.309
40719,BCL2,0.309
40721,IL7R,0.309
40723,NELFA,0.309
40732,ESCO2,0.308
40733,PDPK1,0.308
40734,SEMA4G,0.308
40740,ALCAM,0.308
40745,RAD17,0.308
40747,YIPF1,0.308
40751,PMPCA,0.308
40754,DLGAP3,0.308
40757,GBE1,0.307
40759,XPNPEP1,0.307
40762,WDR4,0.307
40763,ING4,0.307
40767,CCPG1,0.307
40769,ARMCX3,0.307
40771,TAOK2,0.307
40776,ACADVL,0.307
40777,KRTAP10-9,0.307
40780,COL6A1,0.306
40785,CNOT6,0.306
40786,NAT10,0.306
40787,ARID5B,0.306
40788,EXT1,0.306
40790,NTRK3,0.306
40791,IFIT3,0.306
40792,DEPDC5,0.306
40798,RGS7,0.305
40799,CREB1,0.305
40802,MALT1,0.305
40803,NADK,0.305
40809,NOD2,0.305
40813,TFRC,0.305
40815,LEMD2,0.305
40817,RPRD1B,0.305
40821,M6PR,0.305
40824,BUB1,0.304
40834,SMIM7,0.304
40835,TSPYL2,0.304
40838,ADD2,0.304
40841,C6orf62,0.304
40844,LNPEP,0.304
40845,ETV1,0.304
40847,ADCY3,0.303
40848,NRCAM,0.303
40849,FBF1,0.303
40850,QPCTL,0.303
40851,STRN,0.303
40855,IQGAP2,0.303
40862,RNF103,0.303
40863,TLE2,0.303
40868,GIT1,0.302
40870,MESDC2,0.302
40871,CBFA2T3,0.302
40872,C16orf62,0.302
40874,PAK3,0.302
40875,PSMG2,0.302
40878,RRM2B,0.302
40885,C4orf32,0.302
40886,TCOF1,0.302
40890,PRRC2C,0.301
40892,UNC13A,0.301
40893,TTC3,0.301
40895,AUP1,0.301
40896,TEX11,0.301
40898,MAPK15,0.301
40899,ZC3H12A,0.301
40901,CAB39L,0.301
40903,RTKN,0.301
40910,FBXL5,0.3
40913,TEAD1,0.3
40914,MIB1,0.3
40916,IL1R1,0.3
40920,RPS11,0.3
40928,DLG5,0.3
40934,TMCC2,0.3
40939,TUBGCP4,0.299
40940,DAAM1,0.299
40942,WDR33,0.299
40945,TRIM69,0.299
40946,SUMO2,0.299
40947,C2CD5,0.299
40948,LTBP4,0.299
40949,PDE4DIP,0.299
40950,GFPT2,0.299
40952,ATP11B,0.299
40953,SETD1A,0.299
40959,NUAK1,0.299
40961,NUFIP2,0.298
40963,SAP30BP,0.298
40965,VSIG4,0.298
40970,SEC23IP,0.298
40971,MORF4L2,0.298
40972,DDX6,0.298
40974,KLF11,0.298
40979,ARHGAP29,0.298
40980,GRIN2D,0.298
40981,OCLN,0.298
40987,SNRPD1,0.297
40988,SPRED2,0.297
40990,ASNA1,0.297
40992,DDX55,0.297
40993,ZNF37A,0.297
40995,TMEM51,0.297
40997,OSBPL9,0.297
40999,CFL1,0.297
41000,SLC22A23,0.297
41001,VWC2,0.297
41004,ABCB6,0.297
41013,CARHSP1,0.29600000000000004
41014,RNF32,0.29600000000000004
41016,NR4A3,0.29600000000000004
41017,ANXA11,0.29600000000000004
41019,NOL10,0.29600000000000004
41020,KDM2A,0.29600000000000004
41024,TFAP2C,0.29600000000000004
41025,CLASRP,0.295
41026,KLHL20,0.295
41029,SIRT6,0.295
41032,ZRANB1,0.295
41033,TCHP,0.295
41037,PPP2R1B,0.295
41039,TGFA,0.295
41042,OXCT1,0.295
41047,PSMB3,0.294
41048,SPATA2,0.294
41050,ADNP,0.294
41051,FKBP1A,0.294
41052,PSMA3,0.294
41054,ILVBL,0.294
41055,ZNF253,0.294
41059,SPRED3,0.294
41061,C10orf2,0.294
41062,HSD11B1,0.294
41067,ANK1,0.293
41071,RNF8,0.293
41072,BCL9,0.293
41074,TPM4,0.293
41075,ITGAV,0.293
41076,PPWD1,0.293
41077,MYOCD,0.293
41078,THADA,0.293
41081,EEFSEC,0.293
41085,BARD1,0.293
41092,PRRC1,0.292
41094,PRKRIR,0.292
41095,NAPG,0.292
41098,IRF8,0.292
41100,TAZ,0.292
41101,SDCCAG3,0.292
41102,ANP32E,0.292
41107,TNKS1BP1,0.292
41108,PEX1,0.292
41109,EIF4ENIF1,0.292
41110,MCM3AP,0.292
41114,BMS1,0.292
41116,SNTB2,0.292
41117,BCL2L13,0.292
41118,RFWD3,0.292
41122,GALNT12,0.292
41126,TSHR,0.292
41127,CHD1L,0.29100000000000004
41128,FBXO9,0.29100000000000004
41130,KIAA0232,0.29100000000000004
41135,ICK,0.29100000000000004
41140,PRC1,0.29100000000000004
41141,MTAP,0.29100000000000004
41146,ZNF558,0.29
41148,FANCC,0.29
41151,MYO5A,0.29
41152,CALML3,0.29
41153,WIPF1,0.29
41155,YIF1A,0.29
41160,BSDC1,0.29
41165,LAMP1,0.29
41172,RPL9,0.289
41175,ZBTB22,0.289
41177,DDI2,0.289
41178,NDUFS3,0.289
41180,NACA2,0.289
41181,COX14,0.289
41182,GTF2H5,0.289
41183,PRRT2,0.289
41185,AGTR2,0.289
41186,NELFE,0.28800000000000003
41187,NARS,0.28800000000000003
41188,TIGD6,0.28800000000000003
41189,DDIT3,0.28800000000000003
41191,FBXO15,0.28800000000000003
41195,PRDM1,0.28800000000000003
41197,DCAF4,0.28800000000000003
41204,ELAVL2,0.28800000000000003
41206,DUSP14,0.28800000000000003
41209,HIPK1,0.28800000000000003
41219,DHX36,0.287
41225,PPIB,0.287
41226,PGAM2,0.287
41229,MTHFD2,0.287
41230,IRF1,0.287
41233,WASL,0.287
41235,IKBIP,0.28600000000000003
41238,ARMC1,0.28600000000000003
41240,ATP6AP2,0.28600000000000003
41241,HSF4,0.28600000000000003
41242,SOX2,0.28600000000000003
41244,HNRNPCL1,0.28600000000000003
41245,DUSP6,0.28600000000000003
41247,THUMPD3,0.28600000000000003
41250,ADORA2A,0.28600000000000003
41257,SNRPA1,0.28600000000000003
41258,ATF2,0.28600000000000003
41261,VPS11,0.285
41263,TEX26,0.285
41271,ZNF512B,0.285
41272,PLXNB3,0.285
41276,PDZD2,0.285
41284,PAF1,0.284
41287,ASPH,0.284
41288,SLC20A1,0.284
41289,ORC6,0.284
41294,CCT7,0.284
41295,CCDC93,0.284
41296,FBXW11,0.284
41297,THOC2,0.284
41302,LRP10,0.284
41306,DSC1,0.284
41307,RAB1A,0.284
41309,KLHL12,0.284
41310,SFN,0.284
41319,SKA3,0.28300000000000003
41323,BCL9L,0.28300000000000003
41325,ITGA2B,0.28300000000000003
41326,USH1C,0.28300000000000003
41327,SGK223,0.28300000000000003
41331,VPS29,0.28300000000000003
41333,MYL12B,0.28300000000000003
41336,ERLIN2,0.28300000000000003
41337,FGFR4,0.28300000000000003
41344,HIST1H2BF,0.282
41345,DNA2,0.282
41351,ZNF250,0.282
41353,MAGEA11,0.282
41354,MED26,0.282
41357,PGD,0.282
41358,ZNHIT1,0.282
41359,WDR47,0.282
41360,DENND4A,0.282
41367,CHGB,0.282
41368,CCDC69,0.282
41369,HSPB8,0.282
41375,SETD8,0.281
41377,TERF2,0.281
41382,SOS2,0.281
41387,ZMYND11,0.281
41391,CD86,0.281
41392,NASP,0.281
41398,SOX30,0.281
41401,HIST1H4J,0.281
41402,DNAJC13,0.281
41404,GFRAL,0.281
41407,CCDC92,0.281
41409,ARMC9,0.28
41411,TERF1,0.28
41414,GZMA,0.28
41417,ESPL1,0.28
41418,ITGA2,0.28
41419,ALDH1B1,0.28
41420,OLFM3,0.28
41422,DPYSL3,0.28
41425,PRDX4,0.28
41426,NKTR,0.28
41429,VPS13A,0.28
41430,RPS21,0.28
41435,FAM3A,0.28
41437,AMOTL1,0.28
41438,FAM208A,0.28
41440,PDHB,0.28
41447,GFM1,0.27899999999999997
41450,CD34,0.27899999999999997
41451,IRF2BP2,0.27899999999999997
41452,DSG1,0.27899999999999997
41453,ISG15,0.27899999999999997
41456,PRICKLE1,0.27899999999999997
41457,PRDX1,0.27899999999999997
41458,H2AFV,0.27899999999999997
41459,RAPGEF2,0.27899999999999997
41463,PAFAH1B2,0.27899999999999997
41465,CNOT4,0.27899999999999997
41467,ELOVL5,0.27899999999999997
41469,FAM214A,0.27899999999999997
41473,TBL2,0.278
41479,CMTM6,0.278
41481,UBL7,0.278
41483,TONSL,0.278
41487,WNT3A,0.278
41493,RPL8,0.278
41495,PHRF1,0.278
41496,TOB1,0.278
41497,ZBTB44,0.278
41498,CELSR1,0.278
41503,BLOC1S5,0.27699999999999997
41505,ECEL1,0.27699999999999997
41506,NARFL,0.27699999999999997
41507,DENND5B,0.27699999999999997
41508,SS18L1,0.27699999999999997
41509,DOCK8,0.27699999999999997
41510,PM20D2,0.27699999999999997
41514,CRLF3,0.27699999999999997
41515,ARHGEF3,0.27699999999999997
41519,TTC37,0.27699999999999997
41520,POLR2C,0.27699999999999997
41523,SPATA8,0.27699999999999997
41526,WNT4,0.27699999999999997
41530,SDR39U1,0.276
41538,RPL12,0.276
41549,HOXA3,0.275
41552,GNB3,0.275
41554,RNF144A,0.275
41565,SCNM1,0.275
41567,EPHB1,0.275
41569,CYTH2,0.275
41570,LRP5,0.275
41571,ABAT,0.275
41574,VPS28,0.275
41576,SP8,0.275
41579,SF3A3,0.275
41581,COL5A1,0.27399999999999997
41582,HAUS5,0.27399999999999997
41585,RPL13,0.27399999999999997
41588,EHHADH,0.27399999999999997
41589,PTPRT,0.27399999999999997
41590,FOXC1,0.27399999999999997
41593,HIST1H2AK,0.27399999999999997
41594,GRM5,0.27399999999999997
41596,MAP3K13,0.27399999999999997
41599,MMS22L,0.27399999999999997
41601,C21orf91,0.27399999999999997
41602,PPP1R13L,0.27399999999999997
41603,PON2,0.27399999999999997
41604,TRPM7,0.27399999999999997
41611,NSMCE2,0.273
41613,SLC3A2,0.273
41614,NREP,0.273
41616,FJX1,0.273
41618,FAT4,0.273
41619,FOSL2,0.273
41620,MYO7A,0.273
41621,IL2RG,0.273
41624,N4BP2,0.273
41627,TLN1,0.273
41628,DNAJB13,0.273
41629,YARS,0.273
41642,DTNBP1,0.272
41643,PEBP1,0.272
41648,DCBLD2,0.272
41651,CDYL,0.272
41658,VPS18,0.272
41659,SP4,0.272
41663,REL,0.271
41667,USP39,0.271
41672,CEBPZ,0.271
41676,HMBS,0.271
41677,SASH1,0.271
41678,EMC2,0.271
41679,MAP2K5,0.271
41680,RASSF8,0.271
41681,TEP1,0.271
41688,JUNB,0.271
41689,FUT8,0.271
41692,R3HDM2,0.27
41693,HIST1H4D,0.27
41699,PPP2R2C,0.27
41700,HIST1H3D,0.27
41705,AREL1,0.27
41708,DUSP16,0.27
41711,METAP1,0.27
41714,TCF20,0.26899999999999996
41716,JUP,0.26899999999999996
41717,TRAF7,0.26899999999999996
41718,CNN1,0.26899999999999996
41721,USP6,0.26899999999999996
41725,GLTSCR1L,0.26899999999999996
41728,GRIN2B,0.26899999999999996
41729,SLC9A2,0.26899999999999996
41736,USP36,0.26899999999999996
41738,TUBA8,0.26899999999999996
41743,TDP2,0.26899999999999996
41748,FTL,0.268
41749,BNIP3,0.268
41753,IMP4,0.268
41756,HMOX2,0.268
41758,TSC22D4,0.268
41760,PSMD6,0.268
41762,FAM90A1,0.268
41764,P2RY12,0.268
41767,SMC2,0.268
41768,INTS3,0.268
41769,C12orf29,0.268
41773,GADD45A,0.268
41776,ITK,0.268
41779,ABCC4,0.268
41781,NEFM,0.268
41782,RMDN3,0.267
41785,RAD54L2,0.267
41786,FBXO18,0.267
41787,RNF10,0.267
41788,POLR3A,0.267
41791,NTRK2,0.267
41792,HCN3,0.267
41797,FXR2,0.267
41800,PDHA1,0.267
41807,CTBP1,0.266
41809,TIMP3,0.266
41811,RAB3IP,0.266
41813,GOLGB1,0.266
41815,FREM2,0.266
41816,IRF4,0.266
41819,IRAK4,0.266
41821,TXNL4B,0.266
41823,SCAMP1,0.266
41825,OIP5,0.266
41826,POLD2,0.266
41829,MYH2,0.266
41831,PTPN13,0.266
41833,NUP107,0.265
41835,PRKAA1,0.265
41836,MOCOS,0.265
41838,OSBPL1A,0.265
41841,WDR6,0.265
41842,LASP1,0.265
41843,RAP1GDS1,0.265
41850,EPS15,0.265
41853,FAM91A1,0.265
41856,ZBTB18,0.265
41858,RING1,0.265
41859,CCDC43,0.265
41860,LYPLA1,0.264
41864,IRF5,0.264
41865,RRAGA,0.264
41866,EFTUD1,0.264
41874,UACA,0.264
41876,DDX46,0.264
41878,APMAP,0.264
41879,EIF3K,0.264
41880,PTPN9,0.264
41881,DCP1B,0.264
41882,UNC45A,0.264
41885,AATF,0.263
41887,FRG1B,0.263
41888,SENP5,0.263
41889,PSMA2,0.263
41891,PNMA2,0.263
41893,GIP,0.263
41895,DEAF1,0.263
41896,EHD1,0.263
41897,KRR1,0.263
41898,DDR2,0.263
41900,TRIM21,0.263
41901,CERS2,0.263
41904,LCE1B,0.263
41905,ZC3H4,0.263
41907,MTMR2,0.263
41909,PDGFB,0.263
41910,JDP2,0.263
41911,NLGN1,0.263
41916,TUBB1,0.262
41917,UTP20,0.262
41918,ADARB2,0.262
41921,RPL35,0.262
41926,RPS26,0.262
41928,ID3,0.262
41931,RPL41,0.262
41938,TLR4,0.261
41941,KIAA1958,0.261
41945,LIG4,0.261
41946,FZD3,0.261
41948,FKBP4,0.261
41952,CTSB,0.261
41955,SNX17,0.261
41958,UBE2I,0.261
41959,TUT1,0.261
41963,NLRP12,0.261
41965,KPNA5,0.26
41969,EPHA3,0.26
41972,TTC39C,0.26
41975,GLP1R,0.26
41976,BEND3,0.26
41978,ERO1LB,0.26
41981,HBP1,0.26
41982,C7orf25,0.26
41984,NELFB,0.26
41987,C6orf48,0.259
41989,LARS,0.259
41991,ITGB3BP,0.259
41992,PPIH,0.259
41996,BAZ1A,0.259
41999,BTBD11,0.259
42000,VDAC2,0.259
42002,SEPN1,0.259
42003,ING2,0.259
42004,C3orf70,0.259
42007,ZNF687,0.259
42011,SAMD4B,0.259
42015,MST1R,0.259
42016,SNRK,0.259
42017,TRIM3,0.258
42018,NR3C2,0.258
42020,SPTLC2,0.258
42021,UROD,0.258
42024,FGF1,0.258
42025,TRAF6,0.258
42026,MINK1,0.258
42030,ANXA1,0.258
42034,MAPK4,0.258
42037,SMAD6,0.258
