,gene,score
2679,RLN3,0.476008
2680,OR1S1,0.4759
2681,TAF9B,0.475896
2682,HTR3E,0.475871
2683,B3GALT6,0.475859
2684,ANAPC16,0.475854
2685,KRBA2,0.475766
2686,SLC3A1,0.475751
2687,MMAB,0.47573
2688,LRPAP1,0.475727
2689,CAPZB,0.475689
2690,TTC39B,0.475662
2691,RNF128,0.475606
2692,PPT1,0.475604
2693,GNG5,0.475496
2694,IFI16,0.475493
2695,CXXC4,0.47546
2696,PCDH19,0.475457
2697,ADAM15,0.475454
2698,ZNF134,0.475419
2699,OR13D1,0.475381
2700,IL7,0.4753
2701,GJB2,0.475262
2702,TBX1,0.475233
2703,MARCO,0.475202
2704,APOBR,0.475198
2705,ZFR2,0.475197
2706,CEACAM3,0.475194
2707,KATNAL1,0.475142
2708,P4HTM,0.475136
2709,BAIAP3,0.475131
2710,PITX2,0.4751
2711,GSR,0.475063
2712,NMNAT3,0.475039
2713,CTNS,0.475037
2714,ARL8A,0.474991
2715,DDX19A,0.47492
2716,ZDHHC1,0.474814
2717,RRAD,0.474781
2718,FAM71C,0.474778
2719,NEFM,0.474766
2720,SLC6A7,0.474762
2721,PRSS37,0.474646
2722,SLAMF9,0.474618
2723,TMEM47,0.474551
2724,HKR1,0.474549
2725,TAF5,0.47454
2726,KCNN2,0.474524
2727,ATAD2,0.474384
2728,EDN3,0.47435
2729,IGFBP1,0.474342
2730,GRK6,0.474304
2731,HSPB2,0.474292
2732,SHC4,0.474238
2733,FRMD4A,0.474199
2734,CYP4F12,0.474139
2735,MSX2,0.474135
2736,IMPG1,0.474128
2737,IGSF1,0.474047
2738,DEFB116,0.474038
2739,HS6ST2,0.474026
2740,RYR2,0.474023
2741,FXYD6,0.474004
2742,NDOR1,0.473919
2743,MXRA5,0.473915
2744,IL10RA,0.473911
2745,HRH4,0.473824
2746,ZMYM1,0.47381
2747,MFAP3L,0.473742
2748,SPA17,0.473741
2749,ZNF276,0.473703
2750,ATOH8,0.473696
2751,PEX2,0.473629
2752,PQBP1,0.473502
2753,STRAP,0.473486
2754,ZIM2,0.473434
2755,CD200R1,0.473427
2756,TMA16,0.473379
2757,KCNMB3,0.473351
2758,TTC34,0.473345
2759,ZNF667,0.473323
2760,SLC7A8,0.473312
2761,PARD6B,0.473215
2762,PPP1R14A,0.473152
2763,ITM2C,0.472971
2764,RNF112,0.472924
2765,PILRB,0.472916
2766,FKBP10,0.472897
2767,RHOA,0.472895
2768,MYD88,0.47281
2769,PLEC,0.472752
2770,PRAF2,0.472721
2771,NPW,0.472719
2772,MMS19,0.472699
2773,CCDC169-SOHLH2,0.472694
2774,INPP5J,0.472678
2775,PRR13,0.472673
2776,INSM2,0.47267
2777,GIN1,0.472646
2778,PPT2,0.472641
2779,HCN1,0.472637
2780,GDF6,0.472574
2781,JAG1,0.472574
2782,IGLL5,0.472527
2783,OR5L2,0.472522
2784,ZNF517,0.472518
2785,MCIDAS,0.472496
2786,MYH7,0.472443
2787,ABHD8,0.472422
2788,OR2K2,0.472422
2789,MBLAC2,0.472412
2790,KCNH1,0.472399
2791,MEX3D,0.472372
2792,FCRL6,0.472371
2793,KLHDC4,0.472363
2794,KRT9,0.472359
2795,CASP8,0.472344
2796,KCNH6,0.47233
2797,AAR2,0.472314
2798,DAB2IP,0.472253
2799,FOXD3,0.472216
2800,MTMR1,0.472187
2801,AGA,0.472154
2802,ALG8,0.472123
2803,CCDC102B,0.472118
2804,SKAP1,0.472114
2805,CXCL6,0.472051
2806,NPC1,0.47203
2807,PPP2R5C,0.472025
2808,ASB8,0.47196
2809,RPS27A,0.471925
2810,SLC17A1,0.47192
2811,CRYAA,0.471885
2812,CLPSL1,0.471879
2813,CCDC85C,0.471879
2814,LYRM9,0.471879
2815,DTX2,0.471872
2816,KLHL18,0.471868
2817,BTD,0.471779
2818,COL4A2,0.471719
2819,BCL2L2-PABPN1,0.4717
2820,PTAR1,0.471645
2821,EMP1,0.47164
2822,GLRX3,0.471632
2823,COL4A1,0.471629
2824,ANKRD24,0.471539
2825,PTPRC,0.47153
2826,MZF1,0.471511
2827,ZSCAN18,0.471506
2828,OR51S1,0.471482
2829,MRPS26,0.471481
2830,CACNG4,0.471456
2831,OPA1,0.471441
2832,HMGB3,0.471418
2833,KRTAP22-1,0.471399
2834,ICOS,0.471393
2835,MAGEB10,0.471381
2836,GNL3,0.47133
2837,AMY1C,0.471283
2838,COL2A1,0.471236
2839,EXOSC1,0.471202
2840,HOXA10,0.471165
2841,CASK,0.471153
2842,TUBA1C,0.471107
2843,CALB1,0.4711
2844,ALDH1A1,0.471093
2845,HOXA4,0.471059
2846,HIST1H2BB,0.470943
2847,SUZ12,0.470932
2848,NACA,0.470857
2849,CD36,0.470832
2850,DOCK11,0.470818
2851,CEP44,0.470817
2852,FKBP3,0.470809
2853,PEX6,0.470779
2854,TNFRSF9,0.470742
2855,BIRC7,0.470706
2856,PRKAR2A,0.470703
2857,FUT3,0.470692
2858,USP9Y,0.470689
2859,CDC40,0.470673
2860,ADIRF,0.470637
2861,EMX1,0.470625
2862,PRAME,0.470576
2863,PRRX2,0.470571
2864,CRNN,0.47055
2865,GNB2,0.470549
2866,LCE1A,0.470539
2867,OR9A2,0.470534
2868,TMEM156,0.47046
2869,OR6T1,0.470429
2870,ALG6,0.470393
2871,DNAH12,0.470393
2872,ATP2C1,0.470392
2873,PRTN3,0.470377
2874,TRO,0.470364
2875,CYFIP1,0.470361
2876,EDDM3A,0.47036
2877,SLC35E3,0.470358
2878,CMBL,0.470251
2879,RGS11,0.470223
2880,ZNF284,0.470221
2881,UGT2B17,0.47019
2882,BUB1,0.470179
2883,TSC2,0.470104
2884,KCNH7,0.469946
2885,RD3L,0.469929
2886,SLC25A32,0.469921
2887,HSDL1,0.469909
2888,PTGR1,0.469888
2889,XAF1,0.469868
2890,INS-IGF2,0.469844
2891,NR0B1,0.469838
2892,RAD51B,0.469829
2893,LYRM7,0.469828
2894,FADS3,0.469802
2895,CD163L1,0.46977
2896,BPIFA2,0.469768
2897,APOC3,0.469751
2898,NCR2,0.469715
2899,SLC39A4,0.469709
2900,PAIP2,0.469617
2901,ZNF354B,0.469575
2902,SERPINH1,0.469568
2903,FBN2,0.469568
2904,BOK,0.469561
2905,TCEAL6,0.469513
2906,CDC34,0.469509
2907,AURKC,0.469493
2908,GNA12,0.469484
2909,NPL,0.469456
2910,CYP11B2,0.469434
2911,ZNF829,0.469421
2912,NR3C1,0.469418
2913,GNS,0.469387
2914,PDSS2,0.46938
2915,ZFX,0.469348
2916,CHD7,0.469225
2917,MT1G,0.469189
2918,TTR,0.469145
2919,POU6F2,0.469137
2920,CLIP3,0.469109
2921,PLSCR2,0.469076
2922,PRICKLE3,0.469072
2923,DPYSL2,0.469047
2924,SLC2A12,0.469001
2925,PHF6,0.468995
2926,PDLIM7,0.468984
2927,PSMC4,0.468963
2928,RNF144B,0.468808
2929,ERRFI1,0.468782
2930,RILPL2,0.468767
2931,AFMID,0.46864
2932,KLK2,0.4686
2933,ZCCHC9,0.468543
2934,LELP1,0.468527
2935,FARP1,0.468516
2936,TXNL4A,0.468413
2937,ABCG1,0.468395
2938,CLDN6,0.468364
2939,F2,0.468359
2940,TMEM182,0.468301
2941,ZNF562,0.468244
2942,DNAJC17,0.46824
2943,P2RX5,0.468212
2944,FCRL4,0.468183
2945,SH3D21,0.468119
2946,OAF,0.468078
2947,DDX3Y,0.468057
2948,GBP2,0.46803
2949,DRAXIN,0.467992
2950,CHST2,0.467963
2951,PRNP,0.467959
2952,AHCYL2,0.467957
2953,DHH,0.467938
2954,NXPE4,0.467922
2955,PRSS42,0.467877
2956,SAYSD1,0.467859
2957,SARS,0.467808
2958,CAPNS1,0.467792
2959,CCDC160,0.467791
2960,ZNF215,0.467787
2961,JAK3,0.467718
2962,NPDC1,0.467699
2963,OR10A6,0.467676
2964,CHST5,0.467664
2965,CYP4F2,0.467658
2966,OR5T1,0.467629
2967,QRFPR,0.467531
2968,OR4D2,0.467523
2969,SLC12A6,0.467515
2970,YRDC,0.467514
2971,TBC1D8B,0.467441
2972,SLC12A8,0.4674
2973,SLC26A11,0.467382
2974,PIN4,0.467371
2975,RRAGC,0.467367
2976,CRYBA2,0.467336
2977,KIAA1191,0.46733
2978,ACVRL1,0.467305
2979,SDCCAG8,0.467271
2980,TEX101,0.467238
2981,SMU1,0.467218
2982,RAB4A,0.467212
2983,POU3F1,0.467155
2984,SLC25A18,0.467055
2985,MPZL1,0.467009
2986,EAF2,0.466989
2987,APC,0.466953
2988,GCLC,0.466839
2989,SSBP4,0.466809
2990,SLC6A14,0.466779
2991,RTP3,0.466773
2992,CLCNKB,0.466773
2993,EIF2B5,0.466738
2994,POLR3C,0.466732
2995,CXCL9,0.466704
2996,HEY2,0.466672
2997,TMEM217,0.466665
2998,SLC25A1,0.466659
2999,SDE2,0.466576
3000,ZNF571,0.466455
3001,FBXO11,0.466446
3002,ZDHHC8,0.466438
3003,ABAT,0.466427
3004,CBWD1,0.466418
3005,SRPK3,0.466373
3006,RPL36A,0.466365
3007,PNMA5,0.46636
3008,OR8K3,0.466255
3009,OR10A3,0.466245
3010,ETFA,0.46618
3011,MTFMT,0.466152
3012,RTN4R,0.466113
3013,LCE1E,0.466081
3014,PRR23B,0.466073
3015,GFOD2,0.466068
3016,VASP,0.466008
3017,MED14,0.466001
3018,LMNA,0.465986
3019,ZNF302,0.465974
3020,FLNB,0.465964
3021,CTCFL,0.465943
3022,MCTS1,0.465936
3023,ASRGL1,0.465894
3024,ALS2CR12,0.465877
3025,THAP1,0.465861
3026,ZNF10,0.465787
3027,ATP8B3,0.465766
3028,OR5M8,0.465757
3029,IFNA21,0.465745
3030,WDR27,0.46573
3031,ITPKC,0.46571
3032,FCER1A,0.465669
3033,CITED4,0.465615
3034,ZNF233,0.465596
3035,OR2J3,0.465573
3036,SULF2,0.465547
3037,KRTAP3-3,0.465543
3038,LBR,0.465461
3039,ZNF101,0.465448
3040,TRIM60,0.465443
3041,PBRM1,0.4654
3042,SHROOM4,0.465399
3043,OR10G9,0.46538
3044,CPSF7,0.465315
3045,TMEM104,0.465306
3046,TIPRL,0.46529
3047,OR8K1,0.465254
3048,PNP,0.465231
3049,PAMR1,0.465213
3050,ABCF3,0.465157
3051,DDX51,0.465156
3052,OR51F1,0.46509
3053,CBY1,0.465086
3054,ZFP37,0.465076
3055,RNF181,0.465047
3056,NLGN4X,0.464992
3057,BCAM,0.464966
3058,LEF1,0.46493
3059,RPS3A,0.464909
3060,OR1L1,0.464862
3061,CYP2S1,0.464851
3062,KLK5,0.46485
3063,ACVR1C,0.464849
3064,ARMS2,0.464836
3065,ERCC3,0.464831
3066,GPR137C,0.464809
3067,EEF1A2,0.46475
3068,DRP2,0.46473
3069,PSMD6,0.464728
3070,SLC23A3,0.464718
3071,OR2B2,0.464705
3072,SMAD7,0.464663
3073,HES7,0.464554
3074,BCHE,0.464538
3075,TAS2R1,0.464531
3076,SPINT4,0.464529
3077,ADAM32,0.464511
3078,NACC2,0.464491
3079,ST6GALNAC3,0.464458
3080,SLC6A9,0.464445
3081,NRP1,0.464436
3082,GJB7,0.464421
3083,CYP1B1,0.464414
3084,BBS1,0.464403
3085,SLC25A36,0.464383
3086,TIMD4,0.464234
3087,DAD1,0.464193
3088,CNTD2,0.464165
3089,ARSB,0.464137
3090,TBX20,0.464129
3091,EPM2A,0.464092
3092,OR7A10,0.464075
3093,OSTF1,0.464049
3094,PHF8,0.464
3095,FAM81A,0.46399
3096,NOTCH3,0.463969
3097,TES,0.463956
3098,MYO9B,0.463954
3099,CA8,0.463936
3100,VPS29,0.463934
3101,ENOX2,0.46391
3102,GPSM2,0.463899
3103,OR52E6,0.463896
3104,KIF25,0.463873
3105,CREM,0.463848
3106,TMEM231,0.463826
3107,PTCH1,0.463825
3108,VSIG1,0.463787
3109,RASA1,0.463768
3110,CABP4,0.463734
3111,ZNF205,0.463655
3112,PGAP2,0.463652
3113,ZNF19,0.463566
3114,TSPAN18,0.463526
3115,FAF2,0.463489
3116,MAGEF1,0.463488
3117,SLC16A1,0.463466
3118,MFN2,0.463432
3119,KRT39,0.463413
3120,RGMA,0.463354
3121,HAVCR2,0.463353
3122,KCNC4,0.463329
3123,RAB25,0.463276
3124,CTAGE1,0.463214
3125,STATH,0.46317
3126,DNAJC12,0.463164
3127,SERPINB6,0.463149
3128,OR2AE1,0.463136
3129,RAB5C,0.46297
3130,ZNF519,0.46293
3131,C5AR2,0.462929
3132,SLC9A6,0.462907
3133,MAPK1,0.462899
3134,ANTXR2,0.462882
3135,PIR,0.46284
3136,TPM3,0.462802
3137,SLC35A2,0.462794
3138,SH3KBP1,0.462739
3139,EXD3,0.462715
3140,OR1L6,0.462679
3141,POU4F1,0.462671
3142,MTOR,0.462661
3143,FGF12,0.462653
3144,RAB3B,0.462615
3145,FNDC8,0.462602
3146,SPATA19,0.462578
3147,SAC3D1,0.46255
3148,GNAO1,0.462547
3149,AASDH,0.462506
3150,HIST1H2AC,0.4625
3151,GOT1,0.462456
3152,LHFPL5,0.462449
3153,BMP2,0.462438
3154,OR8H2,0.462421
3155,NIT2,0.462406
3156,FCGR2B,0.462367
3157,ZNF784,0.462353
3158,KRTAP4-6,0.462338
3159,CD1D,0.462277
3160,BAIAP2,0.462267
3161,OLFML3,0.462257
3162,ABCA5,0.462234
3163,COL27A1,0.462229
3164,DNMT3B,0.462222
3165,OCRL,0.462212
3166,OR5D18,0.4622
3167,CALML5,0.462185
3168,SLC22A9,0.462175
3169,CENPO,0.462117
3170,HOXD3,0.462056
3171,KLHL2,0.461996
3172,FSTL3,0.461982
3173,ECSIT,0.461964
3174,FBXL22,0.46196
3175,RPL29,0.461959
3176,ZSCAN2,0.46194
3177,LPCAT2,0.461922
3178,KIF2C,0.461847
3179,TMCO3,0.46184
3180,CATSPERD,0.461818
3181,BRICD5,0.461804
3182,ZNF583,0.461721
3183,LHX9,0.461682
3184,SLC9B2,0.461648
3185,FBXO36,0.46155
3186,QRICH2,0.461543
3187,RBP3,0.46151
3188,ZNF572,0.46148
3189,ACTN4,0.46144
3190,EIF4A1,0.461429
3191,UBL5,0.461378
3192,TIMM44,0.46137
3193,FCER2,0.461302
3194,CSF1R,0.461281
3195,IFFO2,0.461268
3196,KRT24,0.461255
3197,GRB2,0.461248
3198,CRIP1,0.461217
3199,FABP4,0.461203
3200,SETD3,0.461147
3201,GFRA4,0.461132
3202,CCL8,0.461129
3203,HBP1,0.461129
3204,SCN2A,0.461075
3205,POMT2,0.461049
3206,P2RY8,0.461018
3207,BBS2,0.460904
3208,CXCR3,0.460837
3209,LPIN2,0.460832
3210,OR5D14,0.460728
3211,FOXC2,0.460696
3212,MIIP,0.460675
3213,GLUD2,0.460594
3214,CACNA1E,0.460586
3215,XPNPEP3,0.460573
3216,RAVER1,0.46056
3217,CLPP,0.460558
3218,OTX2,0.460519
3219,BRCA2,0.46046
3220,IGFBP7,0.460438
3221,SLC7A2,0.460426
3222,PCDHGA4,0.460417
3223,COL10A1,0.460376
3224,TFAP2A,0.460356
3225,MRPS34,0.460346
3226,ADAM2,0.460287
3227,SRL,0.460262
3228,SEH1L,0.460251
3229,SIAE,0.460236
3230,RBKS,0.460179
3231,MRPL43,0.460172
3232,SQSTM1,0.460169
3233,ITFG2,0.460169
3234,POMC,0.460167
3235,SH3BGRL,0.460087
3236,RALGDS,0.460055
3237,SRPX2,0.460018
3238,OR52E2,0.459917
3239,TMEM121,0.459909
3240,OR10A7,0.45986
3241,ISL1,0.459833
3242,KCNMA1,0.459826
3243,CD40,0.459801
3244,KDELR1,0.459801
3245,NOXRED1,0.459759
3246,ABCF2,0.45971
3247,JUP,0.459688
3248,SLC17A9,0.459672
3249,OR5AK2,0.459626
3250,NOTCH1,0.459608
3251,ZNF641,0.459578
3252,IFNL2,0.459556
3253,MMP28,0.4595
3254,IDNK,0.459496
3255,UBL4A,0.45948
3256,GGTLC2,0.459468
3257,PCGF2,0.459465
3258,ZYX,0.459447
3259,YTHDC1,0.459434
3260,GAK,0.459358
3261,OR52B4,0.459334
3262,CRB1,0.459293
3263,ABCB6,0.459291
3264,NKD2,0.459227
3265,FUT5,0.459202
3266,KCNJ14,0.459182
3267,VRK1,0.459144
3268,ALG11,0.459132
3269,CUL4B,0.459106
3270,FOXRED2,0.459095
3271,ZNF579,0.459025
3272,MRS2,0.458994
3273,PKP3,0.458914
3274,ILKAP,0.458893
3275,GMDS,0.458833
3276,BHLHA15,0.458819
3277,SRMS,0.458803
3278,SFTPA2,0.45871
3279,STK38,0.458704
3280,LIPJ,0.458677
3281,FAM129C,0.458645
3282,F3,0.458614
3283,TMEM204,0.458611
3284,SLC52A1,0.458544
3285,NOTCH2,0.458541
3286,PTCHD3,0.458517
3287,C1QTNF4,0.458494
3288,DYRK4,0.458492
3289,DSE,0.458466
3290,ASAP2,0.458462
3291,MYOZ3,0.458455
3292,MRPL39,0.458419
3293,RBL2,0.45839
3294,TMEM129,0.458371
3295,BCKDHB,0.458329
3296,FAM210B,0.458323
3297,GABRG2,0.45831
3298,ZNF41,0.458285
3299,OR7C1,0.458252
3300,KCNK12,0.458235
3301,ORC3,0.458197
3302,HK1,0.45818
3303,RHCE,0.458115
3304,TINAG,0.458107
3305,KLK8,0.45805
3306,KCNK5,0.458044
3307,GNPTAB,0.458019
3308,ASMT,0.457998
3309,GPT2,0.457922
3310,CYP4X1,0.457889
3311,NAALADL2,0.457867
3312,RALGAPA2,0.457848
3313,KLRF2,0.457783
3314,NRBP2,0.457775
3315,OR6M1,0.457767
3316,UPB1,0.457753
3317,KAT2B,0.457727
3318,IGFL1,0.457708
3319,IL1B,0.45766
3320,ICAM4,0.457653
3321,SCAF1,0.457633
3322,TNFAIP8L3,0.457589
3323,OR10P1,0.457588
3324,CDK5R1,0.457554
3325,OGDH,0.457532
3326,NOL10,0.457525
3327,ZNF501,0.457483
3328,FBXO16,0.457399
3329,GAA,0.457385
3330,CHCHD10,0.457375
3331,FAM92B,0.457338
3332,DISC1,0.457325
3333,NCOA4,0.457298
3334,LAMTOR4,0.457298
3335,HYLS1,0.457268
3336,DAAM1,0.45717
3337,MCCC1,0.4571
3338,DUSP8,0.45708
3339,CDK16,0.45707
3340,P2RX2,0.456999
3341,TMEM229A,0.456993
3342,CYP4A22,0.456984
3343,ARAF,0.456953
3344,MMGT1,0.456942
3345,FOXK2,0.456896
3346,FUT7,0.45688
3347,DMD,0.456877
3348,ABCA4,0.456833
3349,SH3GL1,0.456787
3350,OXSR1,0.456785
3351,ST6GALNAC4,0.456731
3352,NSMCE4A,0.456725
3353,ACADVL,0.456704
3354,CYP2A7,0.456686
3355,ABLIM3,0.456675
3356,RDH5,0.456667
3357,LIPM,0.45663
3358,SEC61A2,0.456576
3359,C2CD4C,0.456561
3360,SYTL5,0.456557
3361,AGMO,0.456541
3362,ZFP57,0.456502
3363,CAPN2,0.456467
3364,ZNF568,0.456461
3365,MPP1,0.456432
3366,BARHL1,0.456416
3367,CPLX2,0.456403
3368,XPNPEP2,0.456368
3369,GDA,0.456322
3370,SLC29A4,0.456296
3371,CASP9,0.456277
3372,F10,0.456276
3373,TMEM17,0.456274
3374,FABP6,0.456268
3375,BEST1,0.456244
3376,SLC28A1,0.456199
3377,DCAF12L1,0.456152
3378,CCDC40,0.456141
3379,ZBP1,0.456113
3380,TIMP4,0.456094
3381,KRTAP13-4,0.456077
3382,PCDH11X,0.455955
3383,FBXL13,0.455912
3384,ROR2,0.455907
3385,TMEM41A,0.455886
3386,DDX41,0.455864
3387,WT1,0.455851
3388,CES4A,0.455847
3389,THOC2,0.455829
3390,PPP2R3B,0.455812
3391,PECR,0.45578
3392,S100A1,0.455743
3393,PDHB,0.455725
3394,AEBP2,0.455692
3395,OSGEP,0.45569
3396,DUSP6,0.455682
3397,TMEM202,0.45568
3398,TMEM255A,0.455654
3399,ARHGEF4,0.455612
3400,HIST1H2BN,0.455605
3401,MSC,0.455604
3402,BRPF1,0.455592
3403,SNAPC3,0.455573
3404,KCNV2,0.45557
3405,IGFL2,0.45556
3406,DHRSX,0.455558
3407,COL9A1,0.455552
3408,MFAP1,0.455529
3409,REP15,0.455526
3410,RUFY1,0.455516
3411,KCNS3,0.4555
3412,ERMN,0.455469
3413,KIAA2013,0.455465
3414,TAF7L,0.455465
3415,HCN4,0.455457
3416,FDFT1,0.45545
3417,METRN,0.455417
3418,PPBP,0.455402
3419,CTSC,0.455394
3420,ANO8,0.455353
3421,WIPF1,0.45535
3422,DGKE,0.455308
3423,CDC5L,0.455286
3424,SPRY4,0.455237
3425,ARPC1A,0.455212
3426,GRID2,0.455173
3427,TAS2R8,0.455165
3428,FCGRT,0.455158
3429,GEM,0.45514
3430,DNAJC5G,0.455137
3431,R3HDM4,0.455118
3432,MAP3K7,0.455034
3433,FXYD2,0.455
3434,RPIA,0.454972
3435,PRSS54,0.454962
3436,SLC25A15,0.454935
3437,EXOC6B,0.454929
3438,ZNF543,0.454885
3439,TMEM120B,0.454874
3440,SHCBP1,0.454828
3441,UBB,0.454794
3442,OAS3,0.454786
3443,SLC27A1,0.454779
3444,IFT122,0.454769
3445,CIAO1,0.454737
3446,ACADL,0.4547
3447,IQCC,0.454684
3448,ORMDL2,0.454641
3449,PRM2,0.454632
3450,RNASEK,0.454587
3451,CYP2C8,0.454544
3452,NENF,0.454513
3453,B4GALNT4,0.45448
3454,PLEKHB2,0.454468
3455,MID2,0.454444
3456,KIF14,0.454356
3457,GPN3,0.454324
3458,UMOD,0.454319
3459,MFSD8,0.454316
3460,PMM1,0.454297
3461,SPATA21,0.454293
3462,IGBP1,0.454291
3463,KRTAP4-12,0.454287
3464,CSNK1G1,0.454286
3465,PABPC5,0.454257
3466,PAAF1,0.45425
3467,KCNJ8,0.454245
3468,NPHS2,0.454244
3469,TNFRSF1A,0.454196
3470,TUBGCP3,0.454172
3471,LCN1,0.454113
3472,C2CD4B,0.454111
3473,PPAN-P2RY11,0.454107
3474,RETN,0.454105
3475,RFWD3,0.454105
3476,STAT2,0.454092
3477,PTPRS,0.454058
3478,OR1Q1,0.454057
3479,PJA1,0.453953
3480,PRSS55,0.453925
3481,PRPF38A,0.453884
3482,NPS,0.453856
3483,KRTAP5-6,0.45385
3484,TAS2R40,0.453807
3485,UTP14C,0.453798
3486,IL19,0.453795
3487,TUBGCP5,0.453789
3488,ITGA10,0.453748
3489,ATXN3L,0.453732
3490,WSB1,0.453729
3491,OR13C2,0.453714
3492,FTCD,0.453709
3493,FGF23,0.453654
3494,SLC7A7,0.453643
3495,GYS1,0.453608
3496,TP63,0.453599
3497,ELOVL5,0.453566
3498,IL13RA2,0.453535
3499,SPOCD1,0.453508
3500,UPK3B,0.453462
3501,MANBA,0.453439
3502,HAUS1,0.453407
3503,CYP2C9,0.453402
3504,GABPB1,0.45339
3505,ALG1,0.453369
3506,PACRGL,0.453321
3507,METAP1,0.45329
3508,CA6,0.453284
3509,SYCP2,0.453263
3510,TSR3,0.45325
3511,DECR1,0.453236
3512,AURKA,0.453221
3513,KIF27,0.453166
3514,EBNA1BP2,0.453139
3515,ORM2,0.45308
3516,FCGR2A,0.453066
3517,MMP26,0.453055
3518,CLEC4F,0.453044
3519,BID,0.453035
3520,TMEM165,0.453005
3521,ZNF776,0.45299
3522,NIPAL4,0.452965
3523,MBNL3,0.452954
3524,CCT7,0.452954
3525,RASL11A,0.45294
3526,DNAH14,0.452933
3527,RCOR1,0.452919
3528,OR1M1,0.45289
3529,TP53AIP1,0.452887
3530,SMTN,0.452862
3531,TMEM105,0.452838
3532,MCPH1,0.452823
3533,CLVS1,0.452781
3534,SRP14,0.452771
3535,KCND3,0.452767
3536,IRGM,0.452751
3537,DCBLD1,0.452751
3538,ZNF471,0.452725
3539,CARM1,0.452715
3540,PAX6,0.452713
3541,GLDC,0.452688
3542,PLEKHM1,0.452647
3543,PRRG3,0.452647
3544,WIPI1,0.452601
3545,RAB22A,0.452577
3546,RALGAPA1,0.452559
3547,FOXO3,0.452552
3548,CYB561,0.452542
3549,PKD1L2,0.452474
3550,GGT5,0.452435
3551,NTN3,0.45242
3552,RPUSD1,0.452405
3553,STMND1,0.452292
3554,BSPH1,0.452188
3555,NOXO1,0.452162
3556,FAAH2,0.452115
3557,FANCB,0.452107
3558,ZNF365,0.452102
3559,RCC2,0.452069
3560,FBXO47,0.451984
3561,HELZ,0.451964
3562,VSX1,0.451959
3563,UBE2U,0.451959
3564,SETDB1,0.451866
3565,SOX4,0.451807
3566,PIGS,0.451661
3567,MSN,0.451643
3568,FAM133B,0.451603
3569,WLS,0.451597
3570,BTN3A2,0.451597
3571,PPP2R5B,0.451594
3572,HNF4A,0.451569
3573,RPL14,0.451555
3574,ABCC1,0.451552
3575,HSPBP1,0.451551
3576,UGT1A8,0.451526
3577,PPARD,0.451525
3578,WDR93,0.451524
3579,CDIP1,0.451403
3580,CPN2,0.451403
3581,DCAF13,0.45138
3582,TBCB,0.451351
3583,CPS1,0.451266
3584,ATP6V0A1,0.451259
3585,FANK1,0.45124
3586,DUSP3,0.451233
3587,GATA6,0.451206
3588,F12,0.451187
3589,SOX30,0.451187
3590,SBK2,0.451172
3591,RUNX2,0.451138
3592,LMX1B,0.451136
3593,GDF3,0.451129
3594,RLIM,0.451121
3595,MED25,0.451099
3596,BLOC1S6,0.451099
3597,ACTR1A,0.451079
3598,NHLH2,0.450999
3599,RNF223,0.450982
3600,MFAP5,0.450949
3601,SIX5,0.450948
3602,DHRS2,0.450912
3603,LDOC1,0.450906
3604,CYP2C19,0.450816
3605,CCDC69,0.450788
3606,FAM86C1,0.450784
3607,ATP6V1B2,0.45076
3608,ALDH9A1,0.450759
3609,ACSM1,0.450734
3610,SLC18B1,0.45071
3611,RADIL,0.450691
3612,MYH9,0.450665
3613,GUCY2F,0.450647
3614,PTPN14,0.450621
3615,KCNA6,0.450587
3616,LYPD6B,0.450566
3617,SLC5A3,0.450543
3618,RNF213,0.450541
3619,PAX9,0.450533
3620,SELENBP1,0.450498
3621,SERPINB3,0.450488
3622,ALG13,0.450483
3623,CCDC17,0.450461
3624,AP2S1,0.450458
3625,ERVFRD-1,0.450425
3626,SCLT1,0.450388
3627,B3GAT1,0.450355
3628,DEFB119,0.450354
3629,OR11G2,0.450342
3630,NCS1,0.450342
3631,SLC25A11,0.450309
3632,CYB5R3,0.450294
3633,ABHD16B,0.450253
3634,KCNJ3,0.450238
3635,PRR23C,0.45023
3636,UGT3A1,0.450152
3637,RIC3,0.450095
3638,KIF26A,0.450077
3639,TTC39C,0.450076
3640,IQCF2,0.450026
3641,OR8H3,0.449962
3642,PAOX,0.449959
3643,ACTL6B,0.449867
3644,WEE2,0.449864
3645,EIF1AX,0.449837
3646,DOK4,0.449822
3647,PLP2,0.449812
3648,GATM,0.449751
3649,ETV7,0.449692
3650,ANKRD26,0.449686
3651,CPSF4L,0.449673
3652,GUCY2D,0.44966
3653,SLIT2,0.449657
3654,PAK4,0.449649
3655,MAGIX,0.449633
3656,RNF215,0.449608
3657,RAB39B,0.449563
3658,RPS21,0.449554
3659,MEOX1,0.449541
3660,CD5L,0.449526
3661,H2AFX,0.449521
3662,CD244,0.449508
3663,CELA3A,0.449491
3664,BCL2,0.449481
3665,LSP1,0.449475
3666,ABCB4,0.449459
3667,EXOC6,0.449422
3668,CCDC117,0.449379
3669,BCAS3,0.449375
3670,GLB1L3,0.449297
3671,TFAP2C,0.449291
3672,OR5W2,0.449261
3673,LHX4,0.449248
3674,OR2A12,0.449247
3675,ACTL8,0.44924
3676,PLB1,0.449238
3677,FLNC,0.449235
3678,COL6A3,0.449204
3679,B4GALT1,0.449192
3680,PLEKHG4B,0.449163
3681,ZNF260,0.449151
3682,RPS5,0.449087
